time,X_value,Y_value,Z_value
161.852,-7.00086,-16.87561,-0.65378
161.952,-7.15068,-16.72579,-1.33479
162.051,-5.80227,-10.37871,-0.09534
162.154,-4.75350,-14.54653,-0.80360
162.254,-1.26669,-13.63397,-0.12258
162.353,-2.32908,-18.06058,7.53205
162.454,0.02724,-18.36023,6.27898
162.553,-0.31327,-17.95162,12.48986
162.653,-6.44242,-16.68493,10.62387
162.771,-11.94504,-13.89275,11.49557
162.853,-8.68978,-17.85628,6.70121
162.953,-10.22888,-16.82113,7.99514
163.054,-16.01753,-11.63178,10.37871
163.154,-10.56939,-9.95647,4.76712
163.255,-11.65902,-6.97362,1.49824
163.354,-12.68054,-9.80665,0.91256
163.456,-6.96000,-9.68407,2.32908
163.554,-7.64102,-11.12782,-1.70254
163.654,-7.64102,-14.83256,-1.74340
163.754,-11.18231,-12.59882,-2.90113
163.854,-8.70340,-16.23545,0.02724
163.955,-2.26098,-16.57596,6.21088
164.055,-7.65464,-16.90285,5.09401
164.155,-5.44814,-16.80751,4.24955
164.282,-6.53777,-17.39318,4.27679
164.355,-10.66473,-18.85056,4.79436
164.459,-3.28250,-17.91076,5.31194
164.555,-9.86113,-18.22403,5.21659
164.655,-9.24822,-19.35451,3.99076
164.756,-11.03248,-18.86418,5.01229
164.855,-7.54567,-19.17745,4.69902
164.960,-5.01229,-13.86551,1.74340
165.056,-1.56634,-15.56806,6.45604
165.155,-13.08915,-18.14230,0.73550
165.255,-6.96000,-10.48767,-1.18497
165.356,-1.18497,-13.63397,-0.70826
165.456,-6.15640,-10.61025,1.32117
165.556,-4.93057,-13.72931,3.24164
165.656,-3.96352,-11.74074,3.22802
165.767,0.20431,-8.73064,0.59930
165.856,-3.17354,-7.70912,1.30755
165.957,-1.53910,-10.54215,1.53910
166.057,-2.35632,-5.38004,1.68892
166.157,-2.73769,-3.33699,-0.98067
166.291,-4.15421,-3.78646,-0.09534
166.356,-2.13839,-2.42442,-0.61292
166.457,-1.79789,0.01362,0.74912
166.557,-3.11906,-0.83084,0.59930
166.657,-2.64235,3.21440,1.03515
166.757,-3.39147,3.52767,-0.34051
166.860,-1.72978,3.82732,-0.10896
166.957,-4.23593,4.14059,0.24517
167.059,-1.89323,3.21440,-0.40861
167.157,-2.27460,4.16783,-1.34841
167.257,-4.53558,5.39366,-2.77855
167.359,-6.27898,4.88970,3.77284
167.458,-4.34489,5.33918,0.91256
167.558,-3.63663,3.44595,0.50395
167.660,-3.37785,5.48900,-1.13049
167.758,-7.28689,7.50481,0.14982
167.858,-4.14059,6.44242,1.57996
167.959,-3.66387,8.62168,0.23155
168.059,-4.20869,6.49691,3.92266
168.158,-2.50614,11.18231,1.14411
168.258,-1.23945,11.33213,0.36775
168.358,-3.22802,13.59311,0.36775
168.458,-2.64235,15.73150,2.12477
168.558,-2.28822,17.70645,0.93980
168.658,2.24736,17.22974,-0.34051
168.758,2.27460,18.95952,-0.54481
168.858,-2.41080,19.35451,1.92047
168.959,1.08963,18.41471,2.83303
169.061,1.08963,19.39537,-0.65378
169.159,3.59577,19.50434,5.31194
169.259,5.27107,19.53158,9.42528
169.359,6.90552,19.53158,2.57425
169.459,8.90771,19.53158,1.57996
169.559,6.10192,19.53158,3.09182
169.659,8.18583,19.53158,2.58787
169.762,6.06105,19.53158,0.19068
169.860,8.64892,19.53158,6.45604
169.960,2.05667,19.53158,7.99514
170.061,1.68892,19.53158,10.54215
170.160,9.80665,19.53158,5.05315
170.261,3.70473,18.63264,-8.53996
170.361,4.29041,19.31365,4.93057
170.461,2.23374,19.50434,-1.37566
170.560,7.99514,19.53158,6.53777
170.661,5.09401,19.53158,1.26669
170.763,8.73064,19.53158,3.25526
170.864,11.34575,19.53158,0.57205
170.961,7.23240,19.53158,-1.32117
171.065,4.93057,19.53158,8.06325
171.161,10.80094,19.53158,-4.84884
171.261,0.99429,19.53158,6.87828
171.364,6.96000,19.53158,3.21440
171.461,0.66740,19.53158,5.99295
171.566,-0.57205,19.53158,8.34927
171.664,6.55139,19.53158,0.70826
171.765,6.08830,19.53158,1.63444
171.864,11.27765,19.53158,-2.07029
171.964,-4.12697,19.53158,3.89542
172.085,-1.96133,19.53158,9.47976
172.164,0.17706,19.53158,2.47890
172.265,-2.84665,19.53158,3.69111
172.365,-3.67749,18.49643,5.32556
172.464,-2.23374,16.58958,3.07820
172.565,-5.12125,14.90066,7.94066
172.664,-0.99429,14.11068,0.27241
172.768,-1.02153,4.60368,0.62654
172.866,-2.73769,-0.38137,0.09534
172.968,-2.09753,0.57205,0.57205
173.066,-4.18145,-0.57205,-0.88532
173.167,-6.15640,-3.13268,-1.55272
173.273,-2.49252,-8.78512,-0.35413
173.366,-1.03515,-9.68407,0.42223
173.468,-5.44814,-11.50919,1.48462
173.570,-2.96924,-11.67264,1.93409
173.668,-7.00086,-14.02896,1.44376
173.775,-4.19507,-14.80532,-2.56063
173.873,-5.51624,-15.66340,-0.99429
173.970,-6.74207,-18.56453,0.49033
174.070,-6.60587,-18.97314,-0.40861
174.175,-5.03953,-19.09573,4.03162
174.307,-3.85456,-18.89142,2.19288
174.370,-9.22098,-18.85056,1.25307
174.471,-6.57863,-19.35451,3.37785
174.571,-9.38442,-15.35013,-0.31327
174.671,-7.31413,-18.48281,3.70473
174.773,-5.42090,-19.39537,4.95781
174.871,-5.89761,-16.67130,6.25174
174.973,-6.79655,-16.86199,7.68188
175.071,-4.93057,-15.63616,3.40509
175.173,-3.58215,-13.34794,1.41652
175.272,-3.54129,-12.50348,6.25174
175.374,-3.43233,-6.04743,1.15773
175.472,2.15201,-7.19154,0.28603
175.572,3.06458,-7.10982,-1.25307
175.672,-1.92047,-5.61158,-3.30974
175.774,-2.94200,-4.91695,-6.11554
175.873,0.70826,-8.28117,-6.11554
175.973,-6.60587,-3.99076,-6.66035
176.073,-7.02810,-4.64454,-7.12344
176.173,-5.12125,-2.99648,-5.38004
176.273,-6.44242,-3.56853,-5.66606
176.374,-8.47186,0.73550,-4.83522
176.473,-9.67045,2.73769,-3.33699
176.573,-4.90333,0.76274,-10.89628
176.673,-5.10763,-2.99648,-7.70912
176.775,-5.18935,-3.05096,-8.89409
176.873,-4.84884,-3.56853,-13.25260
176.974,-3.55491,-6.41518,-10.77369
177.073,-3.22802,-10.05182,-9.76579
177.175,-3.74560,-11.44109,-8.22669
177.275,-5.42090,-11.23679,-7.81808
177.374,-6.83741,-13.17088,-4.50834
177.474,-3.59577,-15.32289,-0.01362
177.575,-5.76141,-14.05620,-0.96704
177.674,-5.25745,-15.00962,-0.16344
177.774,-3.02372,-11.82246,-0.19068
177.874,-4.73988,-11.90418,2.02943
177.974,-4.73988,-13.40242,-1.19859
178.074,-0.66740,-13.83827,-0.89894
178.174,-3.93628,-17.96524,-1.25307
178.274,-4.27679,-18.93228,-0.77636
178.378,-7.55929,-17.57025,-4.12697
178.476,-6.06105,-19.04125,-0.24517
178.579,-6.51053,-19.46348,-3.17354
178.677,-7.21878,-19.50434,-0.43585
178.777,-15.02324,-19.51796,-1.33479
178.880,-16.38528,-19.46348,4.71264
178.977,-16.64407,-19.51796,-1.06239
179.077,-15.49996,-19.51796,5.08039
179.180,-12.29917,-18.57815,2.71045
179.281,-9.50700,-19.21831,-1.63444
179.378,-6.41518,-19.49072,6.12916
179.478,-11.83608,-19.51796,0.42223
179.578,-12.74865,-19.51796,0.53119
179.683,-13.63397,-19.51796,-1.74340
179.778,-10.35146,-19.51796,3.02372
179.881,-14.00172,-19.51796,-1.62082
179.981,-13.37518,-19.51796,1.56634
180.078,-13.77017,-19.51796,4.04524
180.179,-12.09487,-19.43624,-0.70826
180.281,-14.64187,-19.50434,1.44376
180.379,-13.79741,-19.32727,1.68892
180.481,-10.93714,-18.78246,1.77065
180.579,-9.71131,-18.37385,-3.21440
180.680,-6.87828,-19.06849,-1.56634
180.779,-12.06763,-18.33299,-3.28250
180.879,-9.34356,-18.08782,-1.89323
180.980,-8.70340,-12.57158,-3.18716
181.082,-8.98943,-15.56806,-0.06810
181.180,-9.27546,-14.34223,-2.57425
181.280,-5.05315,-10.86904,-0.40861
181.380,-6.22450,-9.64321,-1.34841
181.481,-4.03162,-7.54567,0.93980
181.580,-3.84094,-12.61244,0.91256
181.680,-5.35280,-13.77017,-0.19068
181.780,-6.15640,-18.07420,2.68321
181.883,-5.92485,-19.35451,3.11906
181.980,-8.98943,-19.47710,2.58787
182.081,-3.35061,-19.51796,0.21793
182.181,-9.90199,-17.70645,4.95781
182.281,-5.48900,-9.08477,-2.47890
182.381,-0.55843,-4.11335,-0.96704
182.481,0.25879,1.96133,0.77636
182.581,0.89894,11.05972,-2.47890
182.682,0.46309,5.17573,1.85237
182.781,-1.63444,6.34708,1.47100
182.886,2.19288,-1.22583,0.20431
182.981,-3.73198,0.28603,-1.79789
183.083,-0.70826,-7.35499,-0.17706
183.182,-5.05315,-9.41166,-1.49824
183.282,-4.86246,-10.13354,-1.79789
183.384,-4.20869,-8.49910,-1.57996
183.485,-5.44814,-9.03029,-0.35413
183.582,-4.60368,-9.15287,0.66740
183.688,-4.15421,-9.28908,0.54481
183.783,-5.57072,-8.25393,0.21793
183.882,-5.57072,-9.67045,-0.35413
183.983,-6.56501,-8.25393,1.41652
184.082,-6.86466,-7.70912,2.04305
184.182,-7.85894,-7.84532,1.56634
184.283,-7.79084,-8.48548,0.47671
184.383,-8.28117,-8.32203,0.05448
184.483,-5.51624,-8.03601,0.29965
184.582,-4.53558,-8.36289,0.21793
184.684,-4.87608,-8.09049,0.72188
184.787,-2.77855,-8.55358,0.08172
184.883,-4.39937,-9.94285,0.93980
184.985,-10.70559,-8.25393,1.56634
185.083,-9.45252,-6.25174,0.40861
185.183,-11.79522,-5.35280,0.80360
185.286,-9.73855,-7.99514,-0.09534
185.383,-7.23240,-9.24822,0.05448
185.484,-6.25174,-8.15859,-0.09534
185.584,-4.19507,-8.51272,0.80360
185.684,-5.02591,-7.99514,1.28031
185.785,-4.48109,-8.98943,0.54481
185.884,-4.12697,-8.93495,0.08172
185.984,-4.03162,-8.79874,-0.66740
186.086,-4.57644,-9.62959,0.59930
186.186,-5.14849,-8.60806,0.25879
186.320,-4.75350,-8.93495,0.47671
186.385,-4.30403,-9.65683,-0.20431
186.486,-3.85456,-8.06325,0.39499
186.585,-3.60939,-9.26184,0.14982
186.686,-4.08610,-9.23460,-0.09534
186.785,-2.66959,-8.82598,-0.10896
186.887,-3.13268,-9.34356,0.02724
186.985,-3.60939,-8.77150,0.12258
187.085,-3.50043,-9.54786,0.21793
187.185,-1.81151,-8.89409,-0.38137
187.285,-2.56063,-8.55358,0.43585
187.385,-3.06458,-9.01667,0.50395
187.489,-3.11906,-8.93495,-0.19068
187.585,-4.48109,-8.83961,1.17135
187.688,-2.69683,-8.62168,0.28603
187.786,-3.56853,-8.60806,-0.85808
187.886,-3.86818,-8.78512,0.31327
187.987,-3.70473,-8.25393,0.13620
188.097,-3.92266,-8.37651,0.17706
188.193,-3.50043,-8.55358,0.19068
188.286,-3.89542,-8.40375,-0.66740
188.386,-4.24955,-8.33565,0.12258
188.488,-3.67749,-7.88618,-0.21793
188.586,-3.28250,-8.21307,-1.02153
188.686,-4.08610,-8.03601,-0.10896
188.789,-4.18145,-8.03601,-0.57205
188.887,-4.12697,-8.21307,-0.27241
188.992,-3.99076,-7.87256,-0.76274
189.089,-4.07248,-7.61377,-0.69464
189.192,-3.94990,-8.58082,-0.83084
189.322,-4.18145,-8.47186,-0.13620
189.390,-4.07248,-8.19945,-0.98067
189.490,-4.07248,-8.48548,-1.08963
189.590,-4.22231,-8.56720,-1.32117
189.690,-4.05886,-8.83961,-2.09753
189.790,-5.12125,-9.75217,-0.70826
189.891,-5.89761,-9.05753,-1.60720
189.993,-4.80798,-10.18802,-1.34841
190.090,-5.43452,-9.08477,-1.33479
190.191,-4.08610,-8.77150,-3.05096
190.308,-5.46176,-9.09839,-2.50614
190.392,-3.82732,-11.84970,-0.73550
190.491,-3.89542,-12.21745,-1.71616
190.592,-6.51053,-12.02677,-1.71616
190.693,-4.91695,-12.89847,-1.29393
190.792,-4.97143,-12.76227,-1.11687
190.892,-4.39937,-11.83608,-1.92047
190.992,-4.29041,-11.31851,-2.65597
191.093,-4.31765,-12.93933,0.02724
191.192,-4.48109,-13.56587,-0.23155
191.330,-4.44023,-11.64540,-0.72188
191.392,-4.80798,-10.67835,-1.79789
191.494,-2.60149,-9.47976,0.35413
191.592,-2.61511,-9.92923,0.38137
191.692,-2.87389,-9.73855,-0.59930
191.792,-1.47100,-9.62959,0.46309
191.893,-2.66959,-7.65464,-0.76274
191.995,-2.34270,-8.32203,1.11687
192.093,-1.89323,-8.13135,-0.09534
192.195,-1.19859,-6.82379,0.61292
192.313,-2.00219,-6.86466,0.80360
192.393,-2.54700,-6.40156,0.01362
192.495,-1.96133,-7.17792,-0.14982
192.593,-3.67749,-7.30051,-0.21793
192.697,-1.45738,-7.91342,-0.59930
192.793,-2.24736,-9.77941,0.47671
192.896,-3.82732,-8.67616,0.57205
192.994,-3.92266,-8.86685,0.51757
193.094,-3.56853,-8.67616,-0.01362
193.194,-3.41871,-8.73064,0.57205
193.295,-3.40509,-9.65683,1.47100
193.395,-4.53558,-9.04391,0.70826
193.496,-4.05886,-8.51272,0.83084
193.594,-4.76712,-8.40375,1.41652
193.696,-6.17002,-7.89980,0.83084
193.796,-7.01448,-7.42309,0.23155
193.897,-5.87037,-7.89980,0.50395
193.995,-5.47538,-7.99514,0.50395
194.096,-6.22450,-8.06325,0.19068
194.195,-5.65244,-8.11773,0.14982
194.296,-5.97933,-8.47186,0.69464
194.395,-5.84313,-8.25393,0.54481
194.495,-5.40728,-8.02238,0.35413
194.597,-5.35280,-8.39013,0.57205
194.695,-4.80798,-9.00305,0.85808
194.800,-5.88399,-9.84751,1.06239
194.895,-5.38004,-8.53996,1.06239
194.998,-5.89761,-8.11773,0.53119
195.095,-5.18935,-8.40375,0.65378
195.198,-5.05315,-8.21307,0.64016
195.302,-5.35280,-8.44462,0.09534
195.396,-4.76712,-8.98943,0.31327
195.496,-4.42661,-8.52634,0.57205
195.598,-5.14849,-8.60806,0.35413
195.696,-4.79436,-8.55358,-0.04086
195.797,-4.86246,-8.93495,-0.13620
195.898,-4.61730,-8.73064,0.43585
195.997,-4.09972,-8.37651,0.43585
196.096,-4.82160,-8.00876,0.20431
196.199,-4.91695,-8.58082,0.14982
196.297,-4.49471,-8.77150,0.27241
196.397,-4.50834,-8.51272,0.50395
196.496,-4.69902,-8.58082,-0.09534
196.597,-4.50834,-8.78512,0.19068
196.715,-4.48109,-8.66254,0.42223
196.797,-4.42661,-8.83961,0.14982
196.899,-4.69902,-8.81236,-0.13620
196.997,-4.53558,-8.67616,0.02724
197.099,-4.67178,-8.90771,0.31327
197.200,-4.60368,-8.96219,-0.02724
197.297,-4.09972,-8.77150,-0.35413
197.400,-4.29041,-9.01667,0.21793
197.498,-4.49471,-8.64892,-0.14982
197.598,-4.39937,-8.66254,-0.16344
197.698,-4.39937,-8.85323,-0.23155
197.800,-4.29041,-8.85323,-0.14982
197.899,-4.37213,-8.77150,-0.34051
197.998,-4.19507,-8.90771,-0.12258
198.099,-3.97714,-8.94857,-0.47671
198.198,-3.80008,-8.94857,-0.24517
198.302,-3.84094,-9.08477,0.23155
198.398,-3.67749,-8.89409,-0.40861
198.501,-3.56853,-9.04391,-0.09534
198.599,-3.47319,-9.19374,0.24517
198.700,-3.59577,-9.03029,0.20431
198.799,-3.54129,-9.03029,0.28603
198.901,-3.70473,-9.03029,0.28603
198.999,-3.56853,-9.23460,0.21793
199.103,-3.48681,-9.08477,0.09534
199.213,-3.93628,-9.07115,0.31327
199.299,-3.25526,-9.19374,0.04086
199.400,-3.14630,-9.09839,0.19068
199.499,-3.67749,-9.15287,-0.02724
199.601,-3.48681,-9.08477,-0.17706
199.700,-3.58215,-9.31632,-0.12258
199.799,-3.40509,-9.27546,0.19068
199.902,-3.56853,-9.08477,0.01362
200.000,-3.37785,-8.89409,-0.12258
200.101,-0.73550,-5.17573,-1.82513
200.200,-0.43585,-8.73064,0.38137
200.301,-2.83303,-8.58082,1.32117
200.400,-3.25526,-8.75788,0.40861
200.502,-4.82160,-9.58873,0.42223
200.600,-4.23593,-9.15287,0.35413
200.702,-3.59577,-9.50700,0.21793
200.800,-3.35061,-9.13925,-0.04086
200.903,-2.99648,-9.15287,0.12258
201.001,-4.53558,-8.55358,0.31327
201.103,-4.61730,-7.25965,0.64016
201.201,-1.79789,-8.43099,0.39499
201.301,-4.27679,-8.75788,0.21793
201.401,-3.92266,-8.28117,-0.12258
201.503,-3.85456,-9.07115,0.54481
201.604,-3.37785,-9.08477,-0.05448
201.701,-3.01010,-9.00305,0.04086
201.802,-3.33699,-9.24822,0.09534
201.901,-3.73198,-9.22098,0.09534
202.002,-3.63663,-9.24822,0.14982
202.101,-3.25526,-9.32994,0.51757
202.203,-3.36423,-9.01667,0.44947
202.302,-2.95562,-7.46395,0.12258
202.404,-4.20869,-9.15287,0.35413
202.502,-3.25526,-9.15287,0.54481
202.604,-3.22802,-9.08477,0.89894
202.702,-3.56853,-9.22098,0.73550
202.805,-3.20078,-8.86685,0.64016
202.917,-3.50043,-8.53996,0.70826
203.002,-4.37213,-9.12563,0.96704
203.105,-3.24164,-8.28117,0.61292
203.202,-3.80008,-8.67616,0.76274
203.305,-3.55491,-8.92133,1.28031
203.405,-3.85456,-9.12563,1.11687
203.503,-3.73198,-8.98943,0.91256
203.606,-3.86818,-8.85323,1.03515
203.703,-2.07029,-8.96219,1.57996
203.805,-3.69111,-8.68978,1.32117
203.903,-4.29041,-8.93495,0.98067
204.004,-3.82732,-8.60806,1.10325
204.103,-2.83303,-8.48548,1.08963
204.203,-2.77855,-8.04963,0.91256
204.308,-2.16564,-8.18583,0.81722
204.406,-3.82732,-8.11773,0.72188
204.504,-3.77284,-8.79874,0.78998
204.608,-3.96352,-8.85323,0.99429
204.704,-3.85456,-8.93495,0.93980
204.806,-3.81370,-9.09839,1.06239
204.904,-4.42661,-8.47186,1.15773
205.005,-3.88180,-8.90771,1.21221
205.104,-3.94990,-8.66254,0.93980
205.206,-4.99867,-9.20736,1.06239
205.367,-4.31765,-8.82598,0.69464
205.405,-2.99648,-8.32203,0.99429
205.508,-3.99076,-8.81236,0.80360
205.605,-3.94990,-8.77150,1.02153
205.706,-3.84094,-8.58082,1.08963
205.805,-4.12697,-8.75788,1.15773
205.905,-4.20869,-8.98943,0.85808
206.007,-3.70473,-8.78512,0.76274
206.108,-4.12697,-9.19374,0.61292
206.206,-3.82732,-9.03029,0.76274
206.306,-3.69111,-8.79874,0.99429
206.406,-4.94419,-8.74426,0.83084
206.506,-4.69902,-8.40375,0.92618
206.606,-4.60368,-7.89980,0.84446
206.706,-4.23593,-8.02238,0.25879
206.806,-5.25745,-8.17221,1.19859
206.906,-5.35280,-8.29479,0.55843
207.010,-4.97143,-8.00876,1.11687
207.106,-4.91695,-8.33565,1.07601
207.208,-4.34489,-8.56720,1.25307
207.311,-4.04524,-8.73064,1.15773
207.406,-3.74560,-8.92133,1.03515
207.507,-3.80008,-9.03029,1.22583
207.608,-3.63663,-8.94857,0.99429
207.707,-3.73198,-9.00305,0.92618
207.809,-3.62301,-8.89409,1.02153
207.907,-3.70473,-9.00305,0.95342
208.007,-3.74560,-9.04391,0.85808
208.109,-3.66387,-8.85323,0.98067
208.209,-3.73198,-9.08477,0.89894
208.307,-3.70473,-8.98943,0.84446
208.409,-3.48681,-8.82598,0.95342
208.508,-3.66387,-8.98943,0.83084
208.610,-3.70473,-8.96219,0.87170
208.708,-3.63663,-8.86685,0.85808
208.811,-3.70473,-8.98943,0.80360
208.914,-3.63663,-8.93495,0.81722
209.009,-3.63663,-9.03029,0.84446
209.110,-3.69111,-9.00305,0.81722
209.209,-3.73198,-8.94857,0.84446
209.309,-3.65025,-8.98943,0.83084
209.410,-3.67749,-8.96219,0.80360
209.509,-3.70473,-8.93495,0.83084
209.611,-1.44376,-9.43890,-0.32689
209.709,-1.93409,-9.41166,0.38137
209.809,-2.05667,-9.43890,0.83084
209.909,-2.99648,-9.46614,2.23374
210.010,-2.22012,-9.15287,0.57205
210.110,-2.64235,-9.42528,1.53910
210.210,-1.06239,-7.99514,1.53910
210.311,-3.20078,-8.63530,1.21221
210.411,-2.54700,-9.28908,0.98067
210.512,-2.94200,-9.22098,0.49033
210.613,-2.42442,-9.22098,1.67530
210.712,-3.25526,-8.83961,1.08963
210.811,-3.14630,-9.08477,1.00791
210.913,-3.22802,-8.96219,1.15773
211.011,-3.29612,-8.96219,1.02153
211.114,-3.41871,-8.96219,1.04877
211.212,-3.50043,-8.92133,1.08963
211.312,-3.51405,-9.05753,0.89894
211.412,-4.53558,-10.56939,1.28031
211.512,-4.04524,-8.82598,0.57205
211.613,-3.92266,-9.15287,0.51757
211.715,-6.53777,-9.99734,-1.06239
211.812,-4.08610,-9.39804,0.09534
211.913,-3.99076,-9.12563,1.26669
212.013,-3.44595,-8.70340,0.74912
212.114,-3.29612,-8.93495,0.99429
212.213,-3.30974,-9.20736,0.92618
212.313,-3.63663,-9.16649,0.98067
212.413,-3.30974,-9.03029,1.00791
212.514,-5.40728,-11.53643,2.07029
212.613,-3.02372,-8.48548,0.53119
212.713,-3.24164,-8.28117,0.04086
212.813,-3.06458,-8.30841,1.57996
212.913,-3.80008,-8.52634,0.12258
